id,name,class,is_company,street,owner,city,zip,phone,fax,website,email,active,hospital,supplier,customer,child_ids/name,child_ids/active,child_ids/type,child_ids/function
res_partner_781,Grha Kedoya,b,TRUE,Jln. Panjang Arteri No. 26,swasta,Jakarta Barat,11520,021 29910999/ 0,2156982233, www.grhakedoya.com, info@grhakedoya.com,TRUE,FALSE,FALSE,TRUE,"Dr. Wibowo B. Sukijat, MPH",TRUE,Contact,Direktur
res_partner_1181,RS Dr.Oen Solo Baru,c,TRUE,Komplek Perumahan Solo Baru Kec.Grogol Sukoharjo,organisasi,Sukoharjo,57552,0271 620220,0271 622555,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. Wibowo Sudajana,M.Kes",TRUE,Contact,Direktur
res_partner_2011,RS Pertamina Balikpapan,c,TRUE,Jl. Jend Sudirman Balikpapan No.1,bumn,Kota Balikpapan,76111,542734020,542731634, www.rspb.id, rspb@rspb.id,TRUE,FALSE,FALSE,TRUE,"Dr. Wid Patria Widjaja, SpS",TRUE,Contact,Direktur
res_partner_1120,RSU Ananda Purwokerto,c,TRUE,Jl. Pemuda No. 30 Purwokerto,organisasi,Banyumas,53132,0281 636417,0281 640226, www.rsananda.co.id, info@rsananda.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Widayanto, M. Kes",TRUE,Contact,Direktur
res_partner_1538,RSUD PLOSO,d,TRUE,Jl. Darmo Sugondo No.83 Rejoagung Ploso,pemda,Jombang,61453,0321 888615,0321 885311,0, rsudploso@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Widi Cipto Basuki, M.KP",TRUE,Contact,Direktur
res_partner_2478,RS Mata Fatma,other,TRUE,Jl. Raya Kalijaten No. 40,swasta,Sidoarjo,61257,(031) 7879857/f,, www.rsmatafatma.com,0,TRUE,FALSE,FALSE,TRUE,"dr. Widiharto, MPH",TRUE,Contact,Direktur
res_partner_1404,RSKIA PKU MUHAMMADIYAH KOTAGEDE,other,TRUE,JL. KEMASAN NO.43 KOTAGEDE,organisasi,Kota Yogyakarta,55171,274371201,,0,0,TRUE,FALSE,FALSE,TRUE,"dr. WIDIYANTO DANANG PRABOWO, MPH",TRUE,Contact,Direktur
res_partner_2291,RSU Serui,d,TRUE,Jl. Pertanian Wainakawini   Serui,pemda,Kepulauan Yapen,98211,0983 33344,0983 33344,  , perencanaan.rsudserui@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Widiyanto Pratikto.,TRUE,Contact,Direktur
res_partner_1268,RSU Dr. H.RM Soeselo W,b,TRUE,Jl. Dr. Sutomo No.63 Slawi Kabupaten Tegal,pemda,Tegal,52419,0283 491016,0283 491016, www.rsud soeselo.com, rsud.soeselo@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Widodo Joko Mulyono, M.Kes, M.M.",TRUE,Contact,Direktur
res_partner_1381,RS Islam Yogyakarta PDHI,c,TRUE,"Jl. Solo Km 12,5 Kalasan Yogyakarta",organisasi,Sleman,55571,0274 498000,0274 498464, www.rsiypdhi.com, humas@rsiypdhi.com,TRUE,FALSE,FALSE,TRUE,"dr. Widodo Wirawan, M.P.H.",TRUE,Contact,Direktur
res_partner_1262,RS Santa Maria Pemalang,c,TRUE,"Jl. Pemuda No. 24,Pemalang",organisasi,Pemalang,52313,0284 321251,0284 322335, www.rsusantamaria.com, santamariapml@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Widodo Yulianto, M. Kes",TRUE,Contact,Direktur
res_partner_1695,RS Bedah Surabaya,b,TRUE,"Jl. Manyar No.9, Surabaya",swasta,Kota Surabaya,60284,031   5999369,031 5995286, www.rsbs.co.id, sekretariat@rsbedah sby.com,TRUE,FALSE,FALSE,TRUE,"Dr. Widorini Sunaryo,MARS",TRUE,Contact,Direktur
res_partner_649,RS Awal Bros Batam,b,TRUE,"Jl. Gajah Mada Kav.I Batam, Kepulauan Riau",swasta,Kota Batam,29400,0778 431777,0778 430777, www.batam.awalbros.com, mkt.btm@awalbros.com,TRUE,FALSE,FALSE,TRUE,"Dr. Widya Putri, MARS",TRUE,Contact,Direktur
res_partner_656,RS Pusat Pertamina,b,TRUE,"Jl. Kyai Maja No.43 Kebayoran Baru,Jakarta Selatan",bumn,Jakarta Selatan,12120,7200290,7203540,  http://www.rspp.co.id, humasrspp@pertamedika.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Widya Sarkawi, SpS",TRUE,Contact,Direktur
res_partner_566,RS Harapan Bunda,d,TRUE,"Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung T More ...",organisasi,Lampung Tengah,34161,72526766,72525091, www.rshb lampung.co.id, info@rshb lampung.co.id,TRUE,FALSE,FALSE,TRUE,dr. Widya Sistha Prima,TRUE,Contact,Direktur
res_partner_552,RSU Liwa,c,TRUE,"Jl. Teuku Umar No. 3, Lampung Barat",pemda,Lampung Barat,34573,0728 21651,0728 21131,  , rsuliwa@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Widyatmoko Kurniawan, Sp.B",TRUE,Contact,Direktur
res_partner_1235,RS Kusta Kelet Donorejo,c,TRUE,Jl. Raya Kelet KM 33 Jepara,pemda,Jepara,59454,0291 579002,0291 578161, www.rsudkelet.co.id, renckeu@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Widyo Kunto, M.Kes, MRS",TRUE,Contact,Direktur
res_partner_1291,RS Dr.Oen,b,TRUE,"Jl. Brigjend Katamso 55,Surakarta",organisasi,Kota Surakarta,57128,0271 643139,0271 642026, http://www.rsdroenska.com, info@droenska.com,TRUE,FALSE,FALSE,TRUE,"Dr. William Tanoyo, MKes",TRUE,Contact,Direktur
res_partner_2088,Rumah Sakit Umum Daerah Wakai,d,TRUE,"Desa Tanimpo, Kec. Una Una",pemda,Tojo Una Una,94691, ,,0, rsudwakai@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Willis Yulianita, S.Ked",TRUE,Contact,Direktur
res_partner_1302,RSUD Kota Surakarta,c,TRUE,Jl. Lettu.Sumarto No.1  Kadipiro Banjarsari Surakarta,pemda,Kota Surakarta,57136,0271 715300,0271 715500,  , rsudsurakarta@ymail.com,TRUE,FALSE,FALSE,TRUE,"dr. Willy Handoko Widjaja,MARS",TRUE,Contact,Direktur
res_partner_2367,SILOAM HOSPITALS,other,TRUE,Jl. RA Kartini No. 8 Cilandak,swasta,Jakarta Selatan,12430,021 29531900,021 29531933, www.siloamhospitals.com, Ira.Silalahi@siloamhospitals.com,TRUE,FALSE,FALSE,TRUE,"Dr. Winahyo Harjoprakoso, SpOG",TRUE,Contact,Direktur
res_partner_1957,RSJ Kalawa Atei,c,TRUE,Jl. Trans P. Raya   Kuala Kurun KM. 16 Desa Bukit Rawi,pemda,Pulang Pisau,74862,0536 3225521,0536 3221151,  , rsj_kalawaatei@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. WINEINI MARHAENI NK, MAP",TRUE,Contact,Direktur
res_partner_391,RSU Bangkinang,c,TRUE,"Jl. A Rahman Saleh,Bangkinang",pemda,Kampar,28412,0762 323330,0762 20029, www.rsudbangkinang.org, RSUD.BKN@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. Wira Dharma, MKM",TRUE,Contact,Direktur
res_partner_619,RS Bakti Timah Muntok,other,TRUE,Jl. Jenderal Sudirman Pangkal Pinang,swasta,Bangka Barat,33312,726      ,,  ,0,TRUE,FALSE,FALSE,TRUE,dr. WIRAWAN MARSUZIE,TRUE,Contact,Direktur
res_partner_1063,Rumah Sakit Karya Medika Bantar Gebang,d,TRUE,"Jl. raya Narogong km. 11 pangkalan 1A, Bantar Gebang Bekasi",swasta,Kota Bekasi,,021 8254629 30,,0,0,TRUE,FALSE,FALSE,TRUE,"Dr. Wirda Saleh, SH, MHKes, MARS",TRUE,Contact,Direktur
res_partner_1200,RSU Assalam,d,TRUE,"Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong",swasta,Sragen,57274,0271 6811269,0271 6811270,  , rs.assalam_gml@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Wiwiek Irawati, M.Kes",TRUE,Contact,Direktur
res_partner_2457,RSI Haji Mardjoeki,other,TRUE,Jl. Raya Pikatan RT.02 RW.III 15 Wonodadi,organisasi,Kota Blitar,66155,0342   553001,,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. Wiwik Sulastrio Ningsih,TRUE,Contact,Direktur
res_partner_711,RS Ibu dan Anak Sayyidah,other,TRUE,"Jl. Taman malaka Selatan No.6 Pondok Kelapa, Jaktim",swasta,Jakarta Timur,13450,86902950,8649886,0,0,TRUE,FALSE,FALSE,TRUE,Dr. Woro Murdiastuti,TRUE,Contact,Direktur
res_partner_827,RS Paru Dr. Goenawan Partowidigdo Cisarua,a,TRUE,"Jl. Raya Puncak KM.83, Po Box 28 Cisarua Bogor 16750",Kemkes,Bogor,16750,0251 8253630,0251 8257662, www.rspg cisarua.co.id, info@rspg cisarua.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Wuwuh Utami Ningtyas, M.Kes",TRUE,Contact,Direktur
res_partner_1899,RSU Leona Kupang,c,TRUE,Jl. Soeverdi No. 20 Oebufu,organisasi,Kota Kupang,85111,0380 840212,,0, rsialeona@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Xaverius Seikka,TRUE,Contact,Direktur
res_partner_1052,RSK Bedah Medimas,c,TRUE,Jl. Evakuasi No. 116,swasta,Kota Cirebon,45153,0231 481165,,0, rs.medimas@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Yanto Avianto,TRUE,Contact,Direktur
res_partner_486,RS Panti Bhaktiningsih,d,TRUE,Tegalrejo Belitang Kab. OKU Timur,organisasi,Ogan Komering Ulu Timur,32382,0735 450066,0735 452269, rspbcharitas.wordpress.com, rscharitasbelitang@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Yanto Taslim,TRUE,Contact,Direktur
res_partner_727,RSIA BUNDA ALIYAH,c,TRUE,Jl. Pahlawan Revolusi No. 100 Pondok Bamabu,swasta,Jakarta Timur,13430,021 86602525,2186600712, www.bundaaliyah.com, irfan_ghithrif@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Yanuar Jak, SpOG, MARS",TRUE,Contact,Direktur
res_partner_670,RS Pondok Indah,other,TRUE,"Jl. Metro Duta Kav. UE Pondok Indah,Jaksel",swasta,Jakarta Selatan,12310,021 7657525,021 7502324, www.rspondokindah.co.id, rspi@rspondokindah.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Yanwar Hadiyanto,TRUE,Contact,Direktur
res_partner_347,RS Mata Sitawa,other,TRUE,"Jl. Kartini No.17,Padang",organisasi,Kota Padang,25000,0751 33071,,  , rskm.sitawa@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,Dr. Yaskur Syarif SpM,TRUE,Contact,Direktur
res_partner_2356,RS Mata Pekanbaru Eye Center,other,TRUE,JL Soekarno Hatta No 236 Pekanbaru,swasta,Kota Pekanbaru,28282,0761 7875191  ,0761 7875195, www.rsmatapekanbaru.com, info@rsmatapekanbaru.com,TRUE,FALSE,FALSE,TRUE,"dr. Yasri, Sp.M",TRUE,Contact,Direktur
res_partner_987,Rumah Sakit Karisma Cimareme,d,TRUE,Jalan Raya Cimareme No. 235,swasta,Bandung Barat,40552,226866221,, https://www.karisma hospital.com/,0,TRUE,FALSE,FALSE,TRUE,"dr. Yedi Suyadi, Sp.PD",TRUE,Contact,Direktur
res_partner_1912,RS BERSALIN PERMATA BUNDA,other,TRUE,"JL BRIGJEND KATAMSO NO 7, SUKAHARJA, KEC DELTA PAWAN KETAPANG",swasta,Ketapang,78861,0534 3036076,0534 33870,  , erikabarus@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Yenira Fitriani,TRUE,Contact,Direktur
res_partner_2386,RSU ROSELA,other,TRUE,Jl. Interchange Tol Karawang Barat No.3,swasta,Karawang,41310,0267 8637207,0267 8637205,0, marketingrosela@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Yesi Karya Lianti. MARS,TRUE,Contact,Direktur
res_partner_1581,RS WALI SONGO 1,d,TRUE,Jl. Raya Balongpanggang   Mojokerto Km 4 Kec. Balongpanggang,swasta,Gresik,61173,031 7922661   2,031 7922009, rswalisongo1@yahoo.com, rswalisongo1@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Yogi Putra Adhi Pradana,TRUE,Contact,Direktur
res_partner_2023,RS Dirgahayu,c,TRUE,Jl. Merbabu No.62 Samarinda,organisasi,Kota Samarinda,75122,0541 742161,0541 744636, www.rsdirgahayu.com, humas@rsdirgahayu.com,TRUE,FALSE,FALSE,TRUE,"dr. Yohanes Libut,M.Kes.",TRUE,Contact,Direktur
res_partner_2240,RSU Tulehu,c,TRUE,Jl. Pahlawan No.36 Tulehu,pemda,Maluku Tengah,97582,(0911)3303277,,  , rsutulehu@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Yohanis Parannuan, M.Si. MPH",TRUE,Contact,Direktur
res_partner_2082,RS GKST Tentena,d,TRUE,"Jl. Setia Budi No.98,Kec.Pamona Puselemba",organisasi,Poso,94663,45821904,45821393,  , sinarkasihttn@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Yonbert Larobu, MARS",TRUE,Contact,Direktur
res_partner_949,RS Karya Medika,c,TRUE,Jl. Imam Bonjol No. 9B,organisasi,Bekasi,17844,0218900190/191,2189107753,  , rskm1@karyamedika.com,TRUE,FALSE,FALSE,TRUE,Dr. YonitaS. S. Nainggolan,TRUE,Contact,Direktur
res_partner_315,RSU Bethesda,d,TRUE,Jl. Diponoegoro no.375 C,organisasi,Kota Gunungsitoli,22813,0639 325316,, rs_bethesda@yahoo.com,0,TRUE,FALSE,FALSE,TRUE,dr. Yorien S.A. Lase,TRUE,Contact,Direktur
res_partner_851,RS Hermina Mekarsari,c,TRUE,Jl Raya Cileungsi Jonggol Km 1 Cileungsi Kab Bogor,swasta,Bogor,16820,021 29232525,29232770, www.herminahospitalgroup.com, mekarsari@herminahospitalgroup.com,TRUE,FALSE,FALSE,TRUE,dr. Yosefa Rumbawati Indriyani MARS,TRUE,Contact,Direktur
res_partner_1520,RSIA Prima Husada,a,TRUE,Jl. Suprapto No.3 Waru,swasta,Sidoarjo,61356,031 8672303,, rsia_primahusada@yahoo.com,0,TRUE,FALSE,FALSE,TRUE,dr. Yourdan Aswin P. MmKes,TRUE,Contact,Direktur
res_partner_1603,RSK Bedah Dina L,other,TRUE,"Jl. Hayam Wuruk No.90,Kediri",organisasi,Kota Kediri,,0354 689078,0354 688153,  , rs.dina@ymail.com,TRUE,FALSE,FALSE,TRUE,"dr. Yoyok Prasetyo K., Sp.OT",TRUE,Contact,Direktur
res_partner_2494,RS Bedah Mitra Sehat,other,TRUE,Jl. Raya Lamongan Babat KM 5 Desa Karanglangit,swasta,Lamongan,62251,0322 317997 / 0,,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. Yudhistiro Andri Nugroho Sp.An,TRUE,Contact,Direktur
res_partner_834,RUMAH SAKIT IBU DAN ANAK ANNISA,c,TRUE,"JL. RAYA KARANGGAN NO. 02 PUSPASARI, CITEUREUP",swasta,Bogor,16810,021 8756780,021  8752628, rsia annisa, rsia_annisa@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. YUDHY ISKANDAR, MARS",TRUE,Contact,Direktur
res_partner_499,RS Mata Sriwijaya Eye Centre Palembang,c,TRUE,"Jl. Jenderal Sudirman No. 502 Km.4,5, Palembang",swasta,Kota Palembang,30138,0711 419680,0711 420432,  , sriwijaya.hosputal@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Yudi Fadhilla, SpPd.MARS",TRUE,Contact,Direktur
res_partner_923,RS Lanu Kalijati,other,TRUE,Lanud Kalijati Subang,angkatan,Subang,,260460364,260460364,  ,0,TRUE,FALSE,FALSE,TRUE,"dr. Yudi Irawan, Sp.BU",TRUE,Contact,Direktur
res_partner_2595,RSUD BOVEN DIGOEL,other,TRUE,Jl. Trans Papua Km. 06 Arah Asiki,pemda,Boven Digoel,99663,81344192772,,0, yuki_pan73@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Yuki T,TRUE,Contact,Direktur
res_partner_1071,RS Graha Juanda,d,TRUE,"Jl. IR.H.Juanda No.326,Bekasi Timur",swasta,Kota Bekasi,17111,021 8811832,021 88346880, www.rsgrahajuanda.com, rsgrahajuanda@gmail.com,TRUE,FALSE,FALSE,TRUE,Dr. YULI RESTIYANTI,TRUE,Contact,Direktur
res_partner_598,RS Pertamina Bintang Amin Lampung,c,TRUE,"Jl. Pramuka No.27,Bandar Lampung",swasta,Kota Bandar Lampung,,273601,273597,  ,  ,TRUE,FALSE,FALSE,TRUE,"dr. Yuliani, M.Kes",TRUE,Contact,Direktur
res_partner_2458,RSAB Kasih Bunda,other,TRUE,"Jl. Jaya Wijaya No.1, Pare Kediri",swasta,Kediri,64211,0354   395777/F,,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. Yulianto,TRUE,Contact,Direktur
res_partner_1567,RSUD Dr Soegiri Lamongan,b,TRUE,Jl. Kusumabangsa No. 7 Lamongan,pemda,Lamongan,62214,0322 321718,0322 322582, www.lamongankab.go.id, rsud@lamongankab.go.id,TRUE,FALSE,FALSE,TRUE,"Dr. Yuliarto Dwi Martono,MM.Kes",TRUE,Contact,Direktur
res_partner_226,RS AYAH BUNDA,d,TRUE,"Jl. Lintas Sumatera   Kampung Pajak,Kecamatan NA IX   X",swasta,Labuhan Batu Utara,21454,82360777871,,0, rsuayahbunda_ayahbunda@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Yulidawati, MM",TRUE,Contact,Direktur
res_partner_1072,RS Anna,c,TRUE,"Jl. Raya Pekayon Jaya No.36,Kel.Jaka Setia,Bekasi",swasta,Kota Bekasi,17147,021 82432211,021 82419079, www.rsanna.com, rumahsakitanna@gmail.com,TRUE,FALSE,FALSE,TRUE,"Dr. Yulika Harniza, MARS",TRUE,Contact,Direktur
res_partner_2394,RS HARAPAN MULIA,other,TRUE,Jl. Raya Cibarusah No. 5 Bekasi,swasta,Bekasi,17340,021 89952340,89952460, www.rs.harapanmulia.com, cbr rshm@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Yulio Asrul Chandra,TRUE,Contact,Direktur
res_partner_324,RS PARU SUMATERA BARAT,b,TRUE,Jl. M. Djamil No 110 Lubuk Alung,pemda,Padang Pariaman,25581,0751 96013,0751 96013, http://rsparu.sumbarprov.go.id/, rsk.paru@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Yun Efiantina, MM",TRUE,Contact,Direktur
res_partner_996,RSU Hermina Bogor,b,TRUE,"Jl. Ring Road Kav. 23,25,27 Perum Taman Yasmin",swasta,Kota Bogor,16313,0251 83282525,0251 8328252, http://herminahospitalgroup.com/home/cab, bogor@herminahospitalgroup.com,TRUE,FALSE,FALSE,TRUE,dr. Yuni Pantjawardhani,TRUE,Contact,Direktur
res_partner_436,RS Pertamina Dumai,c,TRUE,"Jl. Raya Bukit Datuk,Dumai",bumn,Kota Dumai,28825,0765 443601,0765 38730,  ,  ,TRUE,FALSE,FALSE,TRUE,Dr. Yuniarni,TRUE,Contact,Direktur
res_partner_2041,RS Amalia,d,TRUE,Jl. R. Soeprapto No. 22 Bontang   Kalimantan Timur,swasta,Kota Bontang,75322,0548 25050,54823275,  , rsamalia22@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Yuniarti Arbain,TRUE,Contact,Direktur
res_partner_325,RSIA REZKI BUNDA,c,TRUE,Jln. Gajah Mada No. 435A Lansano. Kec. Lubuk Basung,swasta,Agam,26415,0752 66364,0752 66367,  , rsia_rizkibunda@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Yuntri Tura Ebsyar,TRUE,Contact,Direktur
res_partner_1549,RSU Dr. Saydiman Magetan,c,TRUE,Jl. Pahlawan No.2 Magetan,pemda,Magetan,63318,0351 895023,0351 895067,  , rsusayidiman_mgt@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. YUNUS MAHATMA, Sp.PD",TRUE,Contact,Direktur
res_partner_514,RSIA YK MADIRA,c,TRUE,Jl. Jendral Sudirman no. 1051 C D E KM 3.5,swasta,Kota Palembang,30126,0711 364954,0711 351876, www.ykmadira.com, ykmadira@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"dr. Yuri Kamila, SpOG., MSc.Us, MARS",TRUE,Contact,Direktur
res_partner_268,RS Pel Belawan I Bahagia,other,TRUE,"Jl. Stasiun No.92, Belawan Medan",bumn,Kota Medan,,061 6941906,,  ,  ,TRUE,FALSE,FALSE,TRUE,"Dr. Yusmadiannie, M.Kes",TRUE,Contact,Direktur
res_partner_1920,RSU Dr Sudarso PTK,a,TRUE,Jl.dr. Soedarso No.1 Pontianak,pemda,Kota Pontianak,78124,0561 737701,0561 736528, www.rsudsoedarso.com, tu.rsdrsoedarso@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Yustar Mulyadi, Sp.PD(K)GEH",TRUE,Contact,Direktur
res_partner_1886,RSU St. Gabriel Kewapante Sikka,d,TRUE,Kewapante Kabupaten Sikka,organisasi,Sikka,86181,0382 2425116,245116,  , rs.stgabriel@yahoo.id,TRUE,FALSE,FALSE,TRUE,dr. YUSTINA WELA,TRUE,Contact,Direktur
res_partner_846,RS CITAMA,other,TRUE,Jl. Raya Pabuaran No. 52,swasta,Bogor,16320,021 87985555/87,, www.rscitama.co.id,0,TRUE,FALSE,FALSE,TRUE,"dr. Yustitia., MARS",TRUE,Contact,Direktur
res_partner_2353,RS Azzahra,other,TRUE,Jl Rambutan no 3 Ujung batu Kab Rokan Hulu,swasta,Rokan Hulu,28554,0762 61177,(0762)61356,  , rs_azzahra@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Yusuf Arrazi,TRUE,Contact,Direktur
res_partner_148,RS Cut Nyak Dhien Langsa,c,TRUE,Jl. T.M. Bachrun No.1. Langsa,organisasi,Kota Langsa,24416,0641 21039,0641 22228,  , rumahsakitcndlangsa@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,"Dr. Yusuf,MM",TRUE,Contact,Direktur
res_partner_1161,RS Dr. Oen Sawit,d,TRUE,"Dk. Tegalarum, Ds. Kateguhan, Kec. Sawit, Kab. Boyolali",organisasi,Boyolali,57374,(0271) 782420,(0271) 782421,  , rsoensawit@yahoo.com,TRUE,FALSE,FALSE,TRUE,"dr. Yusup Tjandra Rayon, MPH",TRUE,Contact,Direktur
res_partner_292,RSU Martha Friska Multatuli,b,TRUE,Jl. Multatuli Komplek Taman Multatuli Indah No.1 Medan,swasta,Kota Medan,20151,061 4149666,614154761, www.marthafriska.com, info@marthafriska.com,TRUE,FALSE,FALSE,TRUE,"dr. Yutu Solihat, Sp.AN",TRUE,Contact,Direktur
res_partner_1441,ANANDA,d,TRUE,jl. mastrip no. 14 srengat,organisasi,Blitar,66157,0342 553472,0342 553472,  , rsuananda@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. zaenal arifin,TRUE,Contact,Direktur
res_partner_2038,RS LNG Badak,d,TRUE,Kompleks PT Badak NGL,swasta,Kota Bontang,75324,0548 552992,0548 552128,  , admmedrec@gmail.com,TRUE,FALSE,FALSE,TRUE,"dr. Zainuddin FS, MM",TRUE,Contact,Direktur
res_partner_1090,RS Mitra Anugrah Lestari,c,TRUE,"Jl. Cibaligo No.76, Kel. Cigugur Tengah Kec. Cimahi Tengah",organisasi,Kota Cimahi,40522,(022) 6027204,(022) 6027259,0, rumahsakitumum.mal@gmail.com,TRUE,FALSE,FALSE,TRUE,dr. Zakaria Ansyori,TRUE,Contact,Direktur
res_partner_2352,RS Awal Bros Intan Medika,other,TRUE,Jl. Jenderal Sudirman No. 314,swasta,Rokan Hulu,28454,0762 7363329,0762 7363334, www.awalbros.com/ujungbatu, mkt.ub@awalbros.com,TRUE,FALSE,FALSE,TRUE,Dr. Zamzam J,TRUE,Contact,Direktur
res_partner_2320,RS Meutia,other,TRUE,Jl. Cut Meutia No. 55,swasta,Kota Banda Aceh, ,0651 33149,,  ,0,TRUE,FALSE,FALSE,TRUE,Dr. Zanisa,TRUE,Contact,Direktur
res_partner_2432,RS Khusus Bedah Mojosongo 2,other,TRUE,"Jln. Nusa Indah , Randurejo, Ngringo, Jaten",swasta,Karanganyar,57773,0271 822152,0271 853359, www.rsmojosongo.com, nurdina@rs mojosongo.com,TRUE,FALSE,FALSE,TRUE,"dr. Zen Ahyar, SH",TRUE,Contact,Direktur
res_partner_840,RSU Mary Cileungsih Hijau,c,TRUE,"Jl. Raya Narogong Cileungsi Bogor, RT001, RW014",organisasi,Bogor,16820,021   8249 2222,021   8249 3902,  , humas@rsmary.am,TRUE,FALSE,FALSE,TRUE,"dr. Zul Abrar, MARS",TRUE,Contact,Direktur
res_partner_641,RS Otorita Batam,b,TRUE,"Jl. Dr. Cipto Mangunkusumo No.1, Sekupang,Batam",bumn,Kota Batam,29428,0778 322121,0778 322165, www.rsob.online.net, humas_rsob@yahoo.com,TRUE,FALSE,FALSE,TRUE,"Dr. ZUl INDRA, MM",TRUE,Contact,Direktur
res_partner_2451,Agung Mulia,other,TRUE,jl. Sasuit Tubun,swasta,Pacitan,63514,0357 884466,,  ,0,TRUE,FALSE,FALSE,TRUE,dr. Zulfa Hasanah,TRUE,Contact,Direktur
res_partner_535,RS Bergerak Enggano,d,TRUE,Jl. Raya Malakoni KM3 Enggano,pemda,Bengkulu Utara,38385, , ,  , s.komala60@yahoo.com,TRUE,FALSE,FALSE,TRUE,dr. Zulfikri Rambe,TRUE,Contact,Direktur
res_partner_468,RUMAH SAKIT UMUM ERNI MEDIKA,d,TRUE,Jl. Berlin RT 12 No.21 Kel. Talang Bakung,swasta,Kota Jambi,36136,82380758262,7413081014,0, rumahsakit_ernimedika28@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Zulharman,TRUE,Contact,Direktur
res_partner_434,RS UNIVERSITAS RIAU,d,TRUE,"KOMPLEKS BINA WIDYA KM 12,5 SIMPANG BARU, PANAM",kementrian,Kota Pekanbaru,,761564606,,0,0,TRUE,FALSE,FALSE,TRUE,"dr. Zulharman, M. Med.Ed",TRUE,Contact,Direktur
res_partner_1626,RS Hermina Tangkubanprahu,d,TRUE,RS. HERMINA TANGKUBANPRAHU MALANG,swasta,Kota Malang,65119,0341   325082,0341   354843, www.herminahospitalsgroup.com,0,TRUE,FALSE,FALSE,TRUE,"Dr. Zulkarnain Pohan,MM",TRUE,Contact,Direktur
res_partner_2152,RS. Hikmah,c,TRUE,Jl. Yosef Latumahina No. 1,organisasi,Kota Makassar,90001,(0411) 872284,, rshikmah@yahoo.co.id,0,TRUE,FALSE,FALSE,TRUE,"Dr. Zulkifli Saibir,M.Kes",TRUE,Contact,Direktur
res_partner_367,RS Ibnu Sina Padang Panjang,d,TRUE,"Jl. Sukarno. Hatta,Padang Panjang",organisasi,Kota Padang Panjang,27115,2752 82127,0752 83997,  , ibnusina_ppj@yahoo.co.id,TRUE,FALSE,FALSE,TRUE,dr. Zurrahmi,TRUE,Contact,Direktur
res_partner_2423,RS Ibu dan Anak KASIH IBU Purworejo,other,TRUE,Jln.Mayjend Sutoyo No.19,organisasi,Purworejo,54114,275321253,, www.rsiakasihibu.co.id,0,TRUE,FALSE,FALSE,TRUE,"dr.A.Yatiman,SpOG",TRUE,Contact,Direktur
